ID,Pos,Department,Stage,Stage_class,Application_date,App_source,Qualification,Experience,Type,Offer_taken,Conf_Date,Recency,Event
4971716,Associate Software Developer,Engineering,In-House Interview,2,19-11-2016,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
4974837,Associate Software Developer,Engineering,New Application,0,02-02-2016,Website,Masters,2,Campus,Not avaliable,#N/A,--,9
4977959,Associate Software Developer,Engineering,New Application,0,31-03-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
4981082,Associate Relationship Manager,Sales,In-House Interview,2,09-12-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
4984206,Associate Software Developer,Engineering,New Application,0,07-08-2018,Career Fair,Masters,1,Campus,Not avaliable,#N/A,--,9
4987331,Associate Software Developer,Engineering,New Application,0,04-01-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
4990457,Associate Relationship Manager,Sales,New Application,0,10-10-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
4993584,Associate Product Manager,Product,In-House Interview,2,30-01-2016,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
4996712,Associate Software Developer,Engineering,New Application,0,24-09-2018,Career Fair,PhD,3,Campus,Not avaliable,#N/A,--,9
4999841,Associate Relationship Manager,Sales,New Application,0,30-12-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5002971,Associate Product Manager,Product,New Application,0,09-08-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5006102,Associate Product Manager,Product,New Application,0,21-12-2018,Advertisement,Masters,1,Campus,Not avaliable,#N/A,--,9
5009234,Associate Product Manager,Product,In-House Interview,2,12-03-2016,Campus Job Board,PhD,3,Campus,Not avaliable,#N/A,--,9
5012367,Sr. Product Manager,Product,New Application,0,08-07-2018,Advertisement,Bachelors,3,Experienced,Not avaliable,#N/A,--,9
5015501,Associate Software Developer,Engineering,New Application,0,28-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5018636,Associate Relationship Manager,Sales,In-House Interview,2,13-02-2018,Campus Job Board,Bachelors,2,Campus,Not avaliable,#N/A,--,9
5021772,Associate Product Manager,Product,New Application,0,18-11-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5024909,Sr. Product Manager,Product,In-House Interview,2,02-04-2018,Agency,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5028047,Associate Relationship Manager,Sales,New Application,0,14-09-2017,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
5031186,Sr. Business Analyst,IT,New Application,0,01-05-2016,Career Fair,Bachelors,10,Experienced,Not avaliable,#N/A,--,9
5034326,Associate Product Manager,Product,New Application,0,13-10-2018,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
5037467,Associate Relationship Manager,Sales,New Application,0,27-02-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5040609,Associate Relationship Manager,Sales,New Application,0,20-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5043752,Associate Software Developer,Engineering,New Application,0,31-10-2018,Website,Masters,0,Campus,Not avaliable,#N/A,--,9
5046896,Associate Software Developer,Engineering,New Application,0,02-10-2018,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
5050041,Associate Software Developer,Engineering,New Application,0,16-11-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5053187,Associate Relationship Manager,Sales,New Application,0,09-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5056334,Associate Relationship Manager,Sales,New Application,0,01-01-2017,Advertisement,Masters,2,Campus,Not avaliable,#N/A,--,9
5059482,Sr. Customer Service Operations Associate,Operations,In-House Interview,2,08-03-2016,Outsourced,Masters,9,Experienced,Not avaliable,#N/A,--,9
5062631,Associate Relationship Manager,Sales,New Application,0,15-02-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5065781,Associate Software Developer,Engineering,New Application,0,08-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5068932,Associate Software Developer,Engineering,New Application,0,31-10-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5072084,Sr. Customer Service Operations Associate,Operations,New Application,0,26-03-2018,Outsourced,Bachelors,13,Experienced,Not avaliable,#N/A,--,9
5075237,Associate Software Developer,Engineering,In-House Interview,2,18-10-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5078391,Sr. Customer Service Operations Associate,Operations,New Application,0,14-04-2017,Outsourced,Bachelors,12,Experienced,Not avaliable,#N/A,--,9
5081546,Associate Relationship Manager,Sales,New Application,0,03-12-2018,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
5084702,Associate Software Developer,Engineering,In-House Interview,2,26-09-2017,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
5087859,Associate Software Developer,Engineering,New Application,0,17-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5091017,Associate Software Developer,Engineering,New Application,0,05-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5094176,Account Executive,Sales,In-House Interview,2,27-09-2017,Agency,Bachelors,3,Experienced,Not avaliable,#N/A,--,9
5097336,Associate Relationship Manager,Sales,New Application,0,29-09-2016,Campus Event,Masters,0,Campus,Not avaliable,#N/A,--,9
5100497,Associate Product Manager,Product,New Application,0,24-09-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5103659,Associate Software Developer,Engineering,New Application,0,25-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5106822,Associate Relationship Manager,Sales,New Application,0,07-08-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5109986,Associate Software Developer,Engineering,New Application,0,16-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5113151,Associate Software Developer,Engineering,New Application,0,31-10-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5116317,Associate Software Developer,Engineering,In-House Interview,2,25-11-2017,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
5119484,Associate Product Manager,Product,New Application,0,12-01-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5122652,Sr. Software Engineer,Engineering,In-House Interview,2,12-02-2018,Internal Referral,PhD,15,Experienced,Not avaliable,#N/A,--,9
5125821,Associate Software Developer,Engineering,New Application,0,23-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5128991,Associate Relationship Manager,Sales,New Application,0,27-09-2017,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5132162,Associate Relationship Manager,Sales,New Application,0,14-12-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5135334,Sr. Business Analyst,IT,New Application,0,25-04-2016,Agency,Masters,14,Experienced,Not avaliable,#N/A,--,9
5138507,Associate Software Developer,Engineering,New Application,0,11-08-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5141681,Associate Software Developer,Engineering,New Application,0,27-08-2018,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
5144856,Associate Relationship Manager,Sales,In-House Interview,2,28-11-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5148032,Finance Manager,Finance,New Application,0,13-06-2017,Agency,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5151209,Associate Relationship Manager,Sales,New Application,0,22-01-2017,Website,Masters,1,Campus,Not avaliable,#N/A,--,9
5154387,Business Operations Manager,Operations,In-House Interview,2,25-10-2018,Advertisement,Bachelors,4,Experienced,Not avaliable,#N/A,--,9
5157566,Associate Software Developer,Engineering,New Application,0,07-12-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5160746,Associate Software Developer,Engineering,New Application,0,28-12-2018,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
5163927,Associate Relationship Manager,Sales,New Application,0,06-11-2017,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5167109,Associate Software Developer,Engineering,New Application,0,09-02-2017,Website,PhD,1,Campus,Not avaliable,#N/A,--,9
5170292,Finance Manager,Finance,New Application,0,04-05-2016,Website,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5173476,Associate Relationship Manager,Sales,New Application,0,18-10-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5176661,Associate Software Developer,Engineering,New Application,0,11-12-2016,Advertisement,PhD,1,Campus,Not avaliable,#N/A,--,9
5179847,Associate Relationship Manager,Sales,New Application,0,11-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5183034,Associate Software Developer,Engineering,New Application,0,15-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5186222,Associate Software Developer,Engineering,New Application,0,24-12-2016,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5189411,Sr. Customer Service Operations Associate,Operations,New Application,0,05-03-2018,Outsourced,Masters,9,Experienced,Not avaliable,#N/A,--,9
5192601,Associate Relationship Manager,Sales,New Application,0,31-03-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5195792,Associate Relationship Manager,Sales,New Application,0,11-09-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5198984,Financial Analyst,Finance,In-House Interview,2,08-08-2018,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
5202177,Associate Software Developer,Engineering,New Application,0,12-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5205371,Associate Product Manager,Product,New Application,0,08-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5208566,Associate Relationship Manager,Sales,New Application,0,27-12-2016,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
5211762,Associate Software Developer,Engineering,New Application,0,31-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5214959,Associate Product Manager,Product,New Application,0,02-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5218157,Associate Software Developer,Engineering,New Application,0,21-09-2016,Website,PhD,2,Campus,Not avaliable,#N/A,--,9
5221356,Associate Relationship Manager,Sales,New Application,0,02-08-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5224556,Associate Relationship Manager,Sales,In-House Interview,2,13-09-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5227757,Associate Relationship Manager,Sales,New Application,0,31-03-2018,Advertisement,Masters,2,Campus,Not avaliable,#N/A,--,9
5230959,Associate Product Manager,Product,In-House Interview,2,11-01-2016,Advertisement,PhD,3,Campus,Not avaliable,#N/A,--,9
5234162,IT Analyst,IT,New Application,0,12-09-2017,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5237366,Business Operations Manager,Operations,New Application,0,28-07-2017,Agency,Masters,6,Experienced,Not avaliable,#N/A,--,9
5240571,Associate Relationship Manager,Sales,New Application,0,20-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5243777,Associate Product Manager,Product,New Application,0,20-02-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5246984,Associate Software Developer,Engineering,In-House Interview,2,11-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5250192,Associate Relationship Manager,Sales,New Application,0,08-10-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5253401,Associate Relationship Manager,Sales,New Application,0,26-09-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5256611,Associate Relationship Manager,Sales,New Application,0,05-10-2017,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5259822,Associate Product Manager,Product,New Application,0,03-02-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5263034,Associate Product Manager,Product,New Application,0,05-12-2017,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
5266247,Sr. Business Analyst,IT,New Application,0,11-06-2016,Advertisement,Bachelors,10,Experienced,Not avaliable,#N/A,--,9
5269461,Associate Software Developer,Engineering,New Application,0,25-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5272676,Associate Relationship Manager,Sales,New Application,0,06-11-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5275892,Associate Product Manager,Product,New Application,0,08-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5279109,Associate Software Developer,Engineering,New Application,0,06-10-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5282327,Associate Software Developer,Engineering,In-House Interview,2,11-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5285546,Associate Software Developer,Engineering,New Application,0,07-11-2016,Website,PhD,2,Campus,Not avaliable,#N/A,--,9
5288766,Associate Software Developer,Engineering,New Application,0,15-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5291987,Associate Relationship Manager,Sales,New Application,0,29-03-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5295209,Sr. Business Analyst,IT,New Application,0,05-06-2016,Agency,Masters,8,Experienced,Not avaliable,#N/A,--,9
5298432,Associate Software Developer,Engineering,New Application,0,27-11-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5301656,Associate Software Developer,Engineering,New Application,0,03-11-2016,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5304881,Associate Software Developer,Engineering,In-House Interview,2,10-11-2018,Campus Job Board,PhD,3,Campus,Not avaliable,#N/A,--,9
5308107,Associate Software Developer,Engineering,New Application,0,24-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5311334,Associate Software Developer,Engineering,New Application,0,31-03-2016,Website,PhD,1,Campus,Not avaliable,#N/A,--,9
5314562,Finance Manager,Finance,New Application,0,03-11-2017,Agency,Bachelors,5,Experienced,Not avaliable,#N/A,--,9
5317791,Associate Software Developer,Engineering,New Application,0,30-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5321021,Account Executive,Sales,New Application,0,17-01-2017,Website,Bachelors,3,Experienced,Not avaliable,#N/A,--,9
5324252,Sr. Customer Service Operations Associate,Operations,In-House Interview,2,05-05-2017,Outsourced,Bachelors,12,Experienced,Not avaliable,#N/A,--,9
5327484,Associate Software Developer,Engineering,New Application,0,02-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5330717,Sr. Customer Service Operations Associate,Operations,New Application,0,16-02-2017,Outsourced,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5333951,Associate Product Manager,Product,New Application,0,26-09-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5337186,Sr. Software Engineer,Engineering,New Application,0,16-03-2018,Agency,Masters,11,Experienced,Not avaliable,#N/A,--,9
5340422,Associate Product Manager,Product,In-House Interview,2,25-11-2016,Website,PhD,3,Campus,Not avaliable,#N/A,--,9
5343659,Associate Relationship Manager,Sales,New Application,0,27-09-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5346897,Associate Relationship Manager,Sales,New Application,0,13-08-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5350136,Associate Relationship Manager,Sales,New Application,0,29-12-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5353376,Associate Product Manager,Product,New Application,0,21-09-2016,Advertisement,PhD,2,Campus,Not avaliable,#N/A,--,9
5356617,Sr. Business Analyst,IT,New Application,0,30-03-2017,Internal Referral,Masters,12,Experienced,Not avaliable,#N/A,--,9
5359859,Associate Software Developer,Engineering,New Application,0,06-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5363102,Associate Relationship Manager,Sales,In-House Interview,2,18-12-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5366346,Business Operations Manager,Operations,In-House Interview,2,17-08-2016,Website,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5369591,Associate Product Manager,Product,New Application,0,13-10-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5372837,Associate Product Manager,Product,New Application,0,03-08-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5376084,Associate Relationship Manager,Sales,New Application,0,17-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5379332,Associate Software Developer,Engineering,New Application,0,23-01-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5382581,Associate Relationship Manager,Sales,New Application,0,11-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5385831,Associate Relationship Manager,Sales,New Application,0,01-08-2018,Campus Event,Masters,0,Campus,Not avaliable,#N/A,--,9
5389082,Sr. Software Engineer,Engineering,New Application,0,29-07-2018,Agency,PhD,14,Experienced,Not avaliable,#N/A,--,9
5392334,Associate Relationship Manager,Sales,New Application,0,01-02-2017,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5395587,Associate Software Developer,Engineering,New Application,0,15-12-2018,Advertisement,PhD,0,Campus,Not avaliable,#N/A,--,9
5398841,Associate Relationship Manager,Sales,New Application,0,18-10-2016,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5402096,Associate Relationship Manager,Sales,New Application,0,06-10-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5405352,Associate Relationship Manager,Sales,New Application,0,02-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5408609,Associate Software Developer,Engineering,New Application,0,05-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5411867,Associate Product Manager,Product,New Application,0,24-11-2017,Career Fair,PhD,1,Campus,Not avaliable,#N/A,--,9
5415126,Associate Product Manager,Product,New Application,0,09-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5418386,Associate Software Developer,Engineering,New Application,0,28-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5421647,Associate Relationship Manager,Sales,New Application,0,26-01-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5424909,Sr. Customer Service Operations Associate,Operations,New Application,0,01-12-2018,Outsourced,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5428172,Sr. Customer Service Operations Associate,Operations,New Application,0,04-09-2016,Outsourced,Masters,8,Experienced,Not avaliable,#N/A,--,9
5431436,Associate Relationship Manager,Sales,New Application,0,28-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5434701,Sr. Business Analyst,IT,New Application,0,19-09-2017,Agency,Bachelors,13,Experienced,Not avaliable,#N/A,--,9
5437967,Associate Relationship Manager,Sales,New Application,0,04-12-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5441234,IT Analyst,IT,New Application,0,26-08-2017,Website,Masters,2,Campus,Not avaliable,#N/A,--,9
5444502,Associate Software Developer,Engineering,New Application,0,03-01-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5447771,Associate Software Developer,Engineering,New Application,0,03-11-2018,Career Fair,Masters,2,Campus,Not avaliable,#N/A,--,9
5451041,Associate Software Developer,Engineering,In-House Interview,2,18-10-2016,Campus Event,PhD,2,Campus,Not avaliable,#N/A,--,9
5454312,Associate Software Developer,Engineering,In-House Interview,2,18-10-2017,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
5457584,Associate Relationship Manager,Sales,New Application,0,20-11-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5460857,Associate Relationship Manager,Sales,New Application,0,02-09-2018,Advertisement,Masters,0,Campus,Not avaliable,#N/A,--,9
5464131,Business Operations Manager,Operations,New Application,0,16-12-2017,Website,Bachelors,6,Experienced,Not avaliable,#N/A,--,9
5467406,Associate Software Developer,Engineering,New Application,0,05-12-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5470682,Associate Relationship Manager,Sales,In-House Interview,2,10-01-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5473959,Associate Software Developer,Engineering,New Application,0,07-09-2016,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
5477237,Associate Relationship Manager,Sales,New Application,0,06-02-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5480516,Associate Relationship Manager,Sales,New Application,0,07-01-2017,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5483796,Associate Software Developer,Engineering,New Application,0,23-02-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5487077,Sr. Software Engineer,Engineering,New Application,0,07-06-2018,Advertisement,Bachelors,13,Experienced,Not avaliable,#N/A,--,9
5490359,Financial Analyst,Finance,New Application,0,09-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5493642,Associate Software Developer,Engineering,In-House Interview,2,14-09-2016,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
5496926,Associate Relationship Manager,Sales,In-House Interview,2,26-11-2018,Campus Job Board,PhD,2,Campus,Not avaliable,#N/A,--,9
5500211,Associate Software Developer,Engineering,In-House Interview,2,29-09-2017,Career Fair,PhD,1,Campus,Not avaliable,#N/A,--,9
5503497,Associate Product Manager,Product,New Application,0,15-03-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5506784,Associate Product Manager,Product,New Application,0,15-12-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5510072,Associate Relationship Manager,Sales,New Application,0,13-11-2018,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5513361,Associate Relationship Manager,Sales,New Application,0,16-08-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5516651,Sr. Software Engineer,Engineering,New Application,0,15-04-2018,Agency,PhD,12,Experienced,Not avaliable,#N/A,--,9
5519942,Associate Software Developer,Engineering,New Application,0,02-10-2018,Campus Event,PhD,0,Campus,Not avaliable,#N/A,--,9
5523234,Account Executive,Sales,New Application,0,11-02-2018,Agency,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5526527,Sr. Customer Service Operations Associate,Operations,New Application,0,30-09-2016,Outsourced,Masters,12,Experienced,Not avaliable,#N/A,--,9
5529821,Associate Software Developer,Engineering,New Application,0,15-09-2016,Career Fair,Masters,2,Campus,Not avaliable,#N/A,--,9
5533116,Business Operations Manager,Operations,In-House Interview,2,24-03-2016,Career Fair,Bachelors,8,Experienced,Not avaliable,#N/A,--,9
5536412,Associate Software Developer,Engineering,In-House Interview,2,07-10-2017,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5539709,Associate Relationship Manager,Sales,New Application,0,18-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5543007,Associate Relationship Manager,Sales,New Application,0,13-12-2016,Career Fair,Masters,0,Campus,Not avaliable,#N/A,--,9
5546306,Associate Software Developer,Engineering,New Application,0,17-12-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5549606,Associate Relationship Manager,Sales,New Application,0,18-09-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5552907,Associate Software Developer,Engineering,New Application,0,04-08-2018,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
5556209,Associate Relationship Manager,Sales,New Application,0,05-02-2017,Advertisement,Masters,0,Campus,Not avaliable,#N/A,--,9
5559512,Associate Product Manager,Product,New Application,0,26-09-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5562816,Associate Software Developer,Engineering,In-House Interview,2,28-09-2018,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
5566121,Associate Software Developer,Engineering,New Application,0,28-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5569427,Associate Software Developer,Engineering,New Application,0,20-02-2018,Advertisement,Masters,0,Campus,Not avaliable,#N/A,--,9
5572734,Associate Software Developer,Engineering,New Application,0,26-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5576042,Finance Manager,Finance,New Application,0,18-12-2017,Agency,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5579351,IT Analyst,IT,New Application,0,17-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5582661,Finance Manager,Finance,New Application,0,16-04-2017,Agency,Bachelors,7,Experienced,Not avaliable,#N/A,--,9
5585972,Associate Software Developer,Engineering,In-House Interview,2,18-10-2017,Campus Event,PhD,3,Campus,Not avaliable,#N/A,--,9
5589284,Associate Software Developer,Engineering,In-House Interview,2,12-03-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5592597,Associate Relationship Manager,Sales,New Application,0,07-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5595911,Associate Relationship Manager,Sales,New Application,0,22-01-2018,Campus Job Board,Masters,2,Campus,Not avaliable,#N/A,--,9
5599226,Associate Product Manager,Product,New Application,0,09-01-2016,Website,PhD,1,Campus,Not avaliable,#N/A,--,9
5602542,Associate Relationship Manager,Sales,New Application,0,05-10-2018,Campus Event,Masters,0,Campus,Not avaliable,#N/A,--,9
5605859,Associate Product Manager,Product,New Application,0,15-02-2016,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5609177,Associate Relationship Manager,Sales,New Application,0,09-02-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5612496,Associate Software Developer,Engineering,New Application,0,02-12-2018,Campus Job Board,Masters,0,Campus,Not avaliable,#N/A,--,9
5615816,Associate Relationship Manager,Sales,New Application,0,30-08-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5619137,Associate Software Developer,Engineering,New Application,0,02-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5622459,Associate Relationship Manager,Sales,New Application,0,18-09-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5625782,Associate Product Manager,Product,In-House Interview,2,10-03-2018,Campus Job Board,PhD,0,Campus,Not avaliable,#N/A,--,9
5629106,Associate Relationship Manager,Sales,New Application,0,15-01-2017,Advertisement,PhD,0,Campus,Not avaliable,#N/A,--,9
5632431,Associate Relationship Manager,Sales,New Application,0,03-01-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5635757,Associate Relationship Manager,Sales,New Application,0,07-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5639084,UX Designer,Product,In-House Interview,2,11-12-2018,Agency,Masters,3,Experienced,Not avaliable,#N/A,--,9
5642412,Associate Relationship Manager,Sales,New Application,0,06-11-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5645741,Associate Relationship Manager,Sales,New Application,0,27-10-2016,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
5649071,Associate Software Developer,Engineering,In-House Interview,2,21-11-2017,Campus Event,PhD,1,Campus,Not avaliable,#N/A,--,9
5652402,Financial Analyst,Finance,New Application,0,26-09-2018,Campus Job Board,Masters,1,Campus,Not avaliable,#N/A,--,9
5655734,Account Executive,Sales,In-House Interview,2,02-10-2017,Website,Phd,8,Experienced,Not avaliable,#N/A,--,9
